,Title,Location,Security,Garage,Concierge,Description,Price
3183,Très belle maison en vente à Bouargane. 12 chambres. Places de stationnement et terrasse,"Bouargane à
				Agadir",0,1,0,"160
					m²//12 Pièces//12 Chambres//2 Salles de bains//Bon état//",
3184,Appartement 113 sur avenue hassan 2,"Ville Nouvelle à
				Agadir",0,0,0,"113
					m²//4 Pièces//2 Chambres//2 Salles de bains//Nouveau//1-5 ans//1er
					étage//113
					m²//4 Pièces//2 Chambres//2 Salles de bains//Nouveau//1-5 ans//1er
					étage//",1 280 000 DH
3185,Villa 311m2 a dakhla,"Hay Dakhla à
				Agadir",0,0,0,"311
					m²//8 Pièces//6 Chambres//3 Salles de bains//Bon état//Moins d'un an//311
					m²//8 Pièces//6 Chambres//3 Salles de bains//Bon état//Moins d'un an//",2 600 000 DH
3186,Maison à vendre à Agadir Tilila,"Tilila à
				Agadir",0,0,0,"65
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//65
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//",1 300 000 DH
3187,Bien à vendre,"Secteur Touristique à
				Agadir",0,0,0,"80
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//1-5 ans//1er
					étage//80
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//1-5 ans//1er
					étage//",
3188,Appt 2 face,"Hay Salam à
				Agadir",0,0,0,"69
					m²//5 Pièces//2 Chambres//1 Salle de bain//Bon état//10-20 ans//69
					m²//5 Pièces//2 Chambres//1 Salle de bain//Bon état//10-20 ans//",540 000 DH
3189,Maison à vendre à Charaf Agadir,"Charaf à
				Agadir",0,1,0,"160
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//160
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//",
3190,Maison batoire,"Abattoirs à
				Agadir",0,1,0,"61
					m²//7 Pièces//5 Chambres//2 Salles de bains//Bon état//50-70 ans//61
					m²//7 Pièces//5 Chambres//2 Salles de bains//Bon état//50-70 ans//",
3191,Villa spacieuse et chaleureuse à 10 min des plages d'Agadir,"Hay Dakhla à
				Agadir",0,0,0,"480
					m²//5 Pièces//4 Chambres//2 Salles de bains//Bon état//480
					m²//5 Pièces//4 Chambres//2 Salles de bains//Bon état//",3 300 000 DH
3192,"Appartement à louer VIDE de 107 m², bien situé au quartier Hay mohammadi","Hay Mohammadi à
				Agadir",0,0,0,"107
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//5ème
					étage//107
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//5ème
					étage//",
3193,Appartement de 118m² en vente Résidence Founty Parc 1,"Haut Founty à
				Agadir",0,0,0,"114
					m²//3 Chambres//3 Salles de bains//114
					m²//3 Chambres//3 Salles de bains//Haut standing//Finalisé//",13 000 DH
3194,Villa 346m2 aghroud,"Ben Serguaou à
				Agadir",0,0,0,"346
					m²//7 Pièces//4 Chambres//3 Salles de bains//Bon état//10-20 ans//346
					m²//7 Pièces//4 Chambres//3 Salles de bains//Bon état//10-20 ans//",3 350 000 DH
3195,Joli Maison à vendre neuf,"Hay Mohammadi à
				Agadir",0,0,0,"112
					m²//9 Pièces//9 Chambres//6 Salles de bains//Nouveau//112
					m²//9 Pièces//9 Chambres//6 Salles de bains//Nouveau//",2 600 000 DH
3196,Jolie maison à Charaf,"Charaf à
				Agadir",0,0,0,"106
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//20-30 ans//106
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//20-30 ans//",1 500 000 DH
3197,Belle maison commerce en vente à hay mohamadi,"Hay Mohammadi à
				Agadir",0,0,0,"100
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//100
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//",2 000 000 DH
3198,Maison R2 a agadir,"Tilila à
				Agadir",0,0,0,"65
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//65
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//",1 650 000 DH
3199,Vente maison agadir,"Tilila à
				Agadir",0,0,0,"65
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//65
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//",1 100 000 DH
3200,Appartement 84m2 ville nouvelle,"Ville Nouvelle à
				Agadir",0,0,0,"84
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//10-20 ans//1er
					étage//84
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//10-20 ans//1er
					étage//",
3201,VILLA EN VENTE opportunité à saisir,"Tilila à
				Agadir",0,0,0,"369
					m²//13 Pièces//6 Chambres//5 Salles de bains//Bon état//5-10 ans//369
					m²//13 Pièces//6 Chambres//5 Salles de bains//Bon état//5-10 ans//",
3202,Bel appartement à vendre à Hay Mohammadi. 4 pièces confortables. Belle terrasse et jardin,"Hay Mohammadi à
				Agadir",0,0,0,"142
					m²//4 Pièces//3 Chambres//3 Salles de bains//Bon état//5-10 ans//9ème
					étage//",1 340 000 DH
3203,Appartement à vendre sur fal oumlil hay mohammadi,"Hay Mohammadi à
				Agadir",0,0,1,"68
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//3ème
					étage//68
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//3ème
					étage//",460 000 DH
3204,,,0,0,1,,
3205,Villa vue sur mer,"Anza à
				Agadir",0,0,0,"182
					m²//6 Pièces//4 Chambres//3 Salles de bains//Nouveau//Moins d'un an//182
					m²//6 Pièces//4 Chambres//3 Salles de bains//Nouveau//Moins d'un an//",
3206,Vente d'un appartement,"Tilila à
				Agadir",0,0,0,"69
					m²//3 Pièces//3 Chambres//1 Salle de bain//Bon état//5-10 ans//1er
					étage//69
					m²//3 Pièces//3 Chambres//1 Salle de bain//Bon état//5-10 ans//1er
					étage//",
3207,Superbe maison à vendre à Anza. Surface totale 54 m². Salon Marocain et antenne parabolique,"Anza à
				Agadir",0,0,0,"54
					m²//7 Pièces//5 Chambres//2 Salles de bains//Bon état//1-5 ans//54
					m²//7 Pièces//5 Chambres//2 Salles de bains//Bon état//1-5 ans//",52 000 DH
3208,Appartement à vendre,"Abattoirs à
				Agadir",0,0,0,"128
					m²//2 Pièces//2 Chambres//2 Salles de bains//Bon état//5-10 ans//2ème
					étage//128
					m²//2 Pièces//2 Chambres//2 Salles de bains//Bon état//5-10 ans//2ème
					étage//",
3209,Appartement,"Tikiouine à
				Agadir",0,0,0,"57
					m²//5 Pièces//2 Chambres//1 Salle de bain//Nouveau//1-5 ans//1er
					étage//57
					m²//5 Pièces//2 Chambres//1 Salle de bain//Nouveau//1-5 ans//1er
					étage//",500 000 DH
3210,"A vendre une belle villa familiale de 4ch bien finie avec un espace jardin, situé au calme au quartier Tilila","Tilila à
				Agadir",0,0,0,"240
					m²//7 Pièces//4 Chambres//3 Salles de bains//Bon état//240
					m²//7 Pièces//4 Chambres//3 Salles de bains//Bon état//",2 750 000 DH
3211,"Appartement à vendre bien situé, bien fini","Hay Houda à
				Agadir",1,0,0,"82
					m²//2 Pièces//2 Chambres//2 Salles de bains//Bon état//1er
					étage//82
					m²//2 Pièces//2 Chambres//2 Salles de bains//Bon état//1er
					étage//",
3212,Maison à l'achat à Bouargane. 2 pièces confortables,"Bouargane à
				Agadir",1,0,0,"67
					m²//4 Pièces//4 Chambres//2 Salles de bains//À rénover//67
					m²//4 Pièces//4 Chambres//2 Salles de bains//À rénover//",
3213,"A Saisir super appartement à vendre à Agadir. Grand salon et 2 chambres. Véranda et parking. Environnemen calme et vue montagne, double vitrage","Hay Dakhla à
				Agadir",0,0,0,"57
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//5-10 ans//2ème
					étage//57
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//5-10 ans//2ème
					étage//",560 000 DH
3214,Villa à rénover en vente sur 603m² de terrain au coeur de la Cité Suisse,"Siusse à
				Agadir",0,0,0,"603
					m²//5 Pièces//3 Chambres//2 Salles de bains//À rénover//603
					m²//5 Pièces//3 Chambres//2 Salles de bains//À rénover//",5 900 000 DH
3215,Villa de 255m² en vente Résidence Palmeraie II,"Ben Serguaou à
				Agadir",0,0,0,"255
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//255
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Haut standing//Finalisé//Livraison:
							décembre 2021//",
3216,Maison 2faces à Hay Mohammadi,"Hay Mohammadi à
				Agadir",0,0,0,"75
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//75
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//",1 700 000 DH
3217,Bel appartement de 2ch à vendre vide résidence sécurisée à Haut Founty,"Haut Founty à
				Agadir",0,0,0,"94
					m²//4 Pièces//2 Chambres//3 Salles de bains//Bon état//2ème
					étage//94
					m²//4 Pièces//2 Chambres//3 Salles de bains//Bon état//2ème
					étage//",1 450 000 DH
3218,Une appartement à vendre situé à tilila,"Tilila à
				Agadir",0,0,0,"97
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//3ème
					étage//",700 000 DH
3219,Appartement avendre a cité adrar a agadir,"Cité Adrar à
				Agadir",0,0,0,"50
					m²//4 Pièces//3 Chambres//1 Salle de bain//Bon état//2ème
					étage//50
					m²//4 Pièces//3 Chambres//1 Salle de bain//Bon état//2ème
					étage//",400 000 DH
3220,Appartement jet Sakan,"Hay Salam à
				Agadir",0,0,0,"56
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//4ème
					étage//56
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//4ème
					étage//",450 000 DH
3221,Villa en vente à Tilila,"Tilila à
				Agadir",0,0,0,"177
					m²//6 Pièces//4 Chambres//2 Salles de bains//Bon état//1-5 ans//177
					m²//6 Pièces//4 Chambres//2 Salles de bains//Bon état//1-5 ans//",2 300 000 DH
3222,Apart 62m2 2èm privè Elhay,"Hay Mohammadi à
				Agadir",0,0,0,"62
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//Moins d'un an//2ème
					étage//62
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//Moins d'un an//2ème
					étage//",540 000 DH
3223,Joli Appartement entièrement refait à neuf avec une bonne finition à hay mohammadi,"Hay Mohammadi à
				Agadir",0,0,0,"135
					m²//5 Pièces//3 Chambres//1 Salle de bain//Bon état//135
					m²//5 Pièces//3 Chambres//1 Salle de bain//Bon état//",1 200 000 DH
3224,Grande villa à vendre pour habitation ou usage commercial av jardin privé,"Hay Dakhla à
				Agadir",0,0,0,"350
					m²//4 Pièces//2 Chambres//3 Salles de bains//Bon état//350
					m²//4 Pièces//2 Chambres//3 Salles de bains//Bon état//",3 500 000 DH
3225,Joli appartement bien fini avec parking à vendre à Hay Mohammadi Agadir,"Hay Mohammadi à
				Agadir",0,0,0,"97
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//5-10 ans//97
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//5-10 ans//",1 200 000 DH
3226,Joli appartement à vendre vide de 2ch au centre ville d'Agadir,"Hay Mohammadi à
				Agadir",0,0,0,"116
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//116
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//",860 000 DH
3227,Splendide villa à vendre à Founti. Surface de 315 m². Salon traditionnel et porte blindée,"Founti à
				Agadir",0,0,0,"315
					m²//8 Pièces//4 Chambres//3 Salles de bains//Bon état//1-5 ans//315
					m²//8 Pièces//4 Chambres//3 Salles de bains//Bon état//1-5 ans//",
3228,Vend appartement à Riad Salam. Superficie 104 m². Belle terrasse et jardin,"Riad Salam à
				Agadir",0,0,0,"104
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Moins d'un an//104
					m²//3 Pièces//2 Chambres//1 Salle de bain//Nouveau//Moins d'un an//",1 100 000 DH
3229,Superbe appartement à vendre à Hay Mohammadi. 2 chambres agréables. Prestation de conciergerie,"Hay Mohammadi à
				Agadir",0,0,0,"50
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//1-5 ans//4ème
					étage//50
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//1-5 ans//4ème
					étage//",310 000 DH
3230,Appartement F3 à vendre,"Hay Mohammadi à
				Agadir",0,0,0,"110
					m²//3 Pièces//2 Chambres//2 Salles de bains//110
					m²//3 Pièces//2 Chambres//2 Salles de bains//",
3231,Apparentement avec terrasse à vendre vide résidence sécuriser au centre ville,"Abattoirs à
				Agadir",0,0,0,"65
					m²//2 Pièces//1 Chambre//1 Salle de bain//Bon état//1er
					étage//65
					m²//2 Pièces//1 Chambre//1 Salle de bain//Bon état//1er
					étage//",780 000 DH
3232,Affaire à saisir. Appart de 98m2 à Hay El Houda,"Hay Houda à
				Agadir",0,0,0,"98
					m²//6 Pièces//3 Chambres//2 Salles de bains//Bon état//10-20 ans//98
					m²//6 Pièces//3 Chambres//2 Salles de bains//Bon état//10-20 ans//",675 000 DH
3233,Appartement avendre a avenue des far a agadir,"Hay Mohammadi à
				Agadir",0,0,0,"114
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//4ème
					étage//114
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//4ème
					étage//",1 500 000 DH
3234,Maison R2 à vendre Somi fini,"Cité Adrar à
				Agadir",0,0,0,"80
					m²//2 Pièces//1 Chambre//1 Salle de bain//Nouveau//80
					m²//2 Pièces//1 Chambre//1 Salle de bain//Nouveau//",2 000 000 DH
3235,Maison à vendre 95m 2faces,"Bouargane à
				Agadir",0,0,0,"95
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//95
					m²//1 Pièce//1 Chambre//1 Salle de bain//Nouveau//",1 300 000 DH
3236,Appartement avendre a hay mohammadi agadir,"Hay Mohammadi à
				Agadir",0,0,0,"70
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//70
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//",640 000 DH
3237,Très bel appartement de 4 chambres à Hay Salam,"Hay Salam à
				Agadir",0,0,0,"157
					m²//5 Pièces//4 Chambres//2 Salles de bains//Bon état//157
					m²//5 Pièces//4 Chambres//2 Salles de bains//Bon état//",1 500 000 DH
3238,,,0,0,0,,
3239,Appartement a vendre,"Hay Al Farah à
				Agadir",0,0,0,"48
					m²//6 Pièces//3 Chambres//1 Salle de bain//Nouveau//1-5 ans//2ème
					étage//48
					m²//6 Pièces//3 Chambres//1 Salle de bain//Nouveau//1-5 ans//2ème
					étage//",3 850 000 DH
3240,Magnifique villa à Hay Dakhla,"Hay Dakhla à
				Agadir",0,0,0,"500
					m²//9 Pièces//4 Chambres//3 Salles de bains//Bon état//20-30 ans//500
					m²//9 Pièces//4 Chambres//3 Salles de bains//Bon état//20-30 ans//",3 300 000 DH
3241,Villa Semi Fini 170m2 Adrar,"Cité Adrar à
				Agadir",0,0,0,"170
					m²//7 Pièces//5 Chambres//4 Salles de bains//À rénover//5-10 ans//170
					m²//7 Pièces//5 Chambres//4 Salles de bains//À rénover//5-10 ans//",1 650 000 DH
3242,Appartement 117 m2 résidence tamanart,"Hay Salam à
				Agadir",0,0,0,"117
					m²//4 Pièces//4 Chambres//1 Salle de bain//Nouveau//2ème
					étage//117
					m²//4 Pièces//4 Chambres//1 Salle de bain//Nouveau//2ème
					étage//",1 050 000 DH
3243,Appartement meublé bien fini à plage imi ouaddar,"Secteur Touristique à
				Agadir",0,0,0,"95
					m²//3 Pièces//3 Chambres//1 Salle de bain//Nouveau//95
					m²//3 Pièces//3 Chambres//1 Salle de bain//Nouveau//",1 800 000 DH
3244,A VENDRE Villa neuve vide 4ch à Haut Founty,"Haut Founty à
				Agadir",0,1,0,"284
					m²//5 Pièces//4 Chambres//4 Salles de bains//Nouveau//284
					m²//5 Pièces//4 Chambres//4 Salles de bains//Nouveau//",2 700 000 DH
3245,Appartement en vente à Hay Dakhla. 2 pièces.,"Hay Dakhla à
				Agadir",0,1,0,"116
					m²//2 Pièces//2 Chambres//2 Salles de bains//Nouveau//10-20 ans//3ème
					étage//116
					m²//2 Pièces//2 Chambres//2 Salles de bains//Nouveau//10-20 ans//3ème
					étage//",920 000 DH
3246,Maison à hay les amicales,"Amicales à
				Agadir",0,1,0,"105
					m²//4 Pièces//3 Chambres//2 Salles de bains//À rénover//30-50 ans//105
					m²//4 Pièces//3 Chambres//2 Salles de bains//À rénover//30-50 ans//",
3247,Petite Ferme et villa à vendre,"Ben Serguaou à
				Agadir",0,1,0,"15000
					m²//6 Pièces//4 Chambres//3 Salles de bains//Nouveau//Moins d'un an//15000
					m²//6 Pièces//4 Chambres//3 Salles de bains//Nouveau//Moins d'un an//",1 700 000 DH
3248,Très belle maison située dans une résidence fermée,"Ben Serguaou à
				Agadir",0,0,0,"138
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//138
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//",1 600 000 DH
3249,A vendre maison commercial R2 à Hay taddart anza Agadir,"Taddart Anza à
				Agadir",1,0,0,"297
					m²//3 Pièces//3 Chambres//3 Salles de bains//Nouveau//1-5 ans//297
					m²//3 Pièces//3 Chambres//3 Salles de bains//Nouveau//1-5 ans//",1 400 000 DH
3250,Appartement F3 à Vendre,"Hay Mohammadi à
				Agadir",0,0,0,"90
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//90
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//",900 000 DH
3251,Appartement derrière carrefour adrar,"Cité Adrar à
				Agadir",0,0,0,"56
					m²//2 Pièces//2 Chambres//1 Salle de bain//Bon état//1-5 ans//2ème
					étage//56
					m²//2 Pièces//2 Chambres//1 Salle de bain//Bon état//1-5 ans//2ème
					étage//",
3252,VILLA a vendre,"Ben Serguaou à
				Agadir",0,0,0,"130
					m²//4 Pièces//7 Chambres//4 Salles de bains//Bon état//10-20 ans//",1 600 000 DH
3253,Bel appartement en location à Tilila. 2 chambres agréables. Grande terrasse,"Tilila à
				Agadir",1,0,0,"54
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//10-20 ans//1er
					étage//54
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//10-20 ans//1er
					étage//",360 000 DH
3254,Belle Maison bon etat de 150 m2 Charaf,"Charaf à
				Agadir",0,0,0,"150
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//1-5 ans//150
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//1-5 ans//",1 620 000 DH
3255,Maison duplex 80m2 2façad,"Riad Salam à
				Agadir",0,0,0,"80
					m²//6 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//80
					m²//6 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//",1 550 000 DH
3256,Apart 70m2 privé moyeStand,"Hay Houda à
				Agadir",0,0,0,"70
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//5-10 ans//70
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//5-10 ans//",600 000 DH
3257,Villa luxe à elwifaq 207métro,"Al Wifaq à
				Agadir",0,0,0,"207
					m²//7 Pièces//5 Chambres//4 Salles de bains//Bon état//5-10 ans//207
					m²//7 Pièces//5 Chambres//4 Salles de bains//Bon état//5-10 ans//",2 450 000 DH
3258,Appartement en vente à Extension Dakhla. 3 grandes pièces. Salon traditionnel et système d'antenne parabolique,"Extension Dakhla à
				Agadir",0,0,0,"112
					m²//3 Pièces//1 Chambre//1 Salle de bain//Bon état//20-30 ans//",
3259,"Appartement traversant, lumineux, refait à neuf","Bouargane à
				Agadir",0,0,0,"82
					m²//4 Pièces//2 Chambres//1 Salle de bain//Bon état//20-30 ans//3ème
					étage//82
					m²//4 Pièces//2 Chambres//1 Salle de bain//Bon état//20-30 ans//3ème
					étage//",850 000 DH
3260,Titre foncier de la maison disponible,"Haut Anza à
				Agadir",0,0,0,"72
					m²//5 Pièces//3 Chambres//5 Salles de bains//Nouveau//1-5 ans//72
					m²//5 Pièces//3 Chambres//5 Salles de bains//Nouveau//1-5 ans//",
3261,Superbe appartement à vendre à Hay Mohammadi. 3 belles chambres. Jardin et terrasse.,"Hay Mohammadi à
				Agadir",0,0,0,"135
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//10-20 ans//1er
					étage//135
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//10-20 ans//1er
					étage//",
